x,y,z,timestamp
0.55,0.12,-0.24,2025-09-26 17:27:57.622
0.55,0.06,-0.24,2025-09-26 17:27:57.646
0.55,0.12,-0.24,2025-09-26 17:27:57.876
0.49,0.06,-0.24,2025-09-26 17:27:58.235
0.55,0.12,-0.24,2025-09-26 17:27:58.268
0.55,0.06,-0.18,2025-09-26 17:27:58.491
0.49,0.12,-0.24,2025-09-26 17:27:58.848
0.55,0.06,-0.24,2025-09-26 17:27:58.879
0.55,0.12,-0.24,2025-09-26 17:27:59.103
0.55,0.06,-0.24,2025-09-26 17:27:59.412
0.55,0.12,-0.24,2025-09-26 17:27:59.436
0.55,0.12,-0.24,2025-09-26 17:27:59.770
0.55,0.06,-0.24,2025-09-26 17:28:00.077
0.55,0.06,-0.24,2025-09-26 17:28:00.105
0.55,0.12,-0.24,2025-09-26 17:28:00.333
0.55,0.06,-0.24,2025-09-26 17:28:00.691
0.55,0.12,-0.24,2025-09-26 17:28:00.719
0.55,0.12,-0.24,2025-09-26 17:28:00.949
0.55,0.06,-0.24,2025-09-26 17:28:01.302
0.55,0.12,-0.24,2025-09-26 17:28:01.349
0.55,0.12,-0.24,2025-09-26 17:28:01.571
0.55,0.12,-0.24,2025-09-26 17:28:01.920
0.55,0.06,-0.24,2025-09-26 17:28:01.948
0.55,0.12,-0.24,2025-09-26 17:28:02.175
0.55,0.12,-0.24,2025-09-26 17:28:02.547
0.55,0.06,-0.24,2025-09-26 17:28:02.584
0.49,0.06,-0.24,2025-09-26 17:28:02.801
0.49,0.12,-0.24,2025-09-26 17:28:03.152
0.55,0.12,-0.24,2025-09-26 17:28:03.180
0.55,0.12,-0.24,2025-09-26 17:28:03.410
0.55,0.06,-0.24,2025-09-26 17:28:03.764
0.55,0.12,-0.24,2025-09-26 17:28:03.792
0.55,0.12,-0.24,2025-09-26 17:28:04.019
0.55,0.12,-0.18,2025-09-26 17:28:04.381
0.55,0.12,-0.24,2025-09-26 17:28:04.428
0.55,0.12,-0.24,2025-09-26 17:28:04.637
0.55,0.06,-0.24,2025-09-26 17:28:04.944
0.55,0.12,-0.24,2025-09-26 17:28:04.971
0.55,0.06,-0.24,2025-09-26 17:28:05.252
0.49,0.12,-0.24,2025-09-26 17:28:05.562
0.55,0.12,-0.24,2025-09-26 17:28:05.591
0.55,0.06,-0.24,2025-09-26 17:28:05.868
0.55,0.06,-0.24,2025-09-26 17:28:06.221
0.55,0.12,-0.24,2025-09-26 17:28:06.250
0.49,0.12,-0.24,2025-09-26 17:28:06.824
0.49,0.12,-0.24,2025-09-26 17:28:06.853
0.55,0.06,-0.18,2025-09-26 17:28:06.876
0.55,0.12,-0.24,2025-09-26 17:28:07.089
0.55,0.06,-0.24,2025-09-26 17:28:07.401
0.49,0.12,-0.24,2025-09-26 17:28:07.425
0.55,0.12,-0.24,2025-09-26 17:28:07.776
0.55,0.12,-0.18,2025-09-26 17:28:08.106
0.55,0.06,-0.18,2025-09-26 17:28:08.130
0.55,0.12,-0.24,2025-09-26 17:28:08.326
0.61,0.12,-0.18,2025-09-26 17:28:08.628
0.55,0.12,-0.24,2025-09-26 17:28:08.652
0.55,0.12,-0.24,2025-09-26 17:28:08.938
0.55,0.06,-0.24,2025-09-26 17:28:09.243
0.55,0.06,-0.18,2025-09-26 17:28:09.270
0.55,0.12,-0.24,2025-09-26 17:28:09.595
0.55,0.06,-0.24,2025-09-26 17:28:09.929
0.49,0.06,-0.24,2025-09-26 17:28:09.956
0.55,0.12,-0.24,2025-09-26 17:28:10.455
0.55,0.06,-0.24,2025-09-26 17:28:10.485
0.55,0.06,-0.24,2025-09-26 17:28:10.617
0.55,0.12,-0.18,2025-09-26 17:28:11.042
0.55,0.12,-0.24,2025-09-26 17:28:11.125
0.55,0.06,-0.24,2025-09-26 17:28:11.295
0.55,0.06,-0.18,2025-09-26 17:28:11.319
0.55,0.06,-0.24,2025-09-26 17:28:11.656
0.49,0.06,-0.24,2025-09-26 17:28:11.964
0.55,0.06,-0.24,2025-09-26 17:28:11.994
0.55,0.12,-0.24,2025-09-26 17:28:12.215
0.55,0.06,-0.24,2025-09-26 17:28:12.590
0.55,0.12,-0.24,2025-09-26 17:28:12.618
0.55,0.12,-0.24,2025-09-26 17:28:12.827
0.55,0.12,-0.24,2025-09-26 17:28:13.185
0.55,0.06,-0.24,2025-09-26 17:28:13.209
0.55,0.12,-0.24,2025-09-26 17:28:13.439
0.55,0.12,-0.24,2025-09-26 17:28:13.800
0.55,0.12,-0.24,2025-09-26 17:28:13.825
0.49,0.12,-0.24,2025-09-26 17:28:14.069
0.55,0.06,-0.24,2025-09-26 17:28:14.364
0.55,0.12,-0.24,2025-09-26 17:28:14.390
0.49,0.12,-0.24,2025-09-26 17:28:14.723
0.55,0.12,-0.24,2025-09-26 17:28:15.026
0.55,0.06,-0.24,2025-09-26 17:28:15.083
0.55,0.12,-0.24,2025-09-26 17:28:15.289
0.55,0.06,-0.24,2025-09-26 17:28:15.641
0.55,0.12,-0.24,2025-09-26 17:28:15.667
0.49,0.12,-0.24,2025-09-26 17:28:15.900
0.55,0.06,-0.24,2025-09-26 17:28:16.209
0.55,0.06,-0.24,2025-09-26 17:28:16.234
0.55,0.12,-0.24,2025-09-26 17:28:16.580
0.55,0.06,-0.24,2025-09-26 17:28:16.888
0.61,0.12,-0.24,2025-09-26 17:28:16.916
0.55,0.06,-0.24,2025-09-26 17:28:17.150
0.55,0.06,-0.24,2025-09-26 17:28:17.484
0.49,0.12,-0.24,2025-09-26 17:28:17.515
0.55,0.12,-0.18,2025-09-26 17:28:17.740
0.49,0.12,-0.24,2025-09-26 17:28:18.100
0.55,0.12,-0.24,2025-09-26 17:28:18.130
0.55,0.06,-0.24,2025-09-26 17:28:18.356
0.55,0.12,-0.24,2025-09-26 17:28:18.713
0.55,0.12,-0.24,2025-09-26 17:28:18.740
0.55,0.06,-0.18,2025-09-26 17:28:18.970
0.55,0.12,-0.24,2025-09-26 17:28:19.328
0.55,0.06,-0.24,2025-09-26 17:28:19.353
0.49,0.12,-0.18,2025-09-26 17:28:19.605
0.55,0.06,-0.24,2025-09-26 17:28:19.942
0.55,0.12,-0.18,2025-09-26 17:28:19.970
0.55,0.12,-0.24,2025-09-26 17:28:20.200
0.49,0.06,-0.24,2025-09-26 17:28:20.561
0.55,0.12,-0.24,2025-09-26 17:28:20.593
0.55,0.12,-0.24,2025-09-26 17:28:20.813
0.55,0.12,-0.24,2025-09-26 17:28:21.448
0.55,0.12,-0.24,2025-09-26 17:28:21.479
0.55,0.12,-0.18,2025-09-26 17:28:21.581
0.55,0.12,-0.24,2025-09-26 17:28:21.608
0.55,0.06,-0.24,2025-09-26 17:28:21.836
0.49,0.12,-0.24,2025-09-26 17:28:22.154
0.55,0.12,-0.24,2025-09-26 17:28:22.177
0.55,0.12,-0.24,2025-09-26 17:28:22.453
0.55,0.06,-0.24,2025-09-26 17:28:22.812
0.55,0.06,-0.24,2025-09-26 17:28:22.837
0.55,0.06,-0.24,2025-09-26 17:28:23.087
0.55,0.06,-0.18,2025-09-26 17:28:23.423
0.55,0.12,-0.24,2025-09-26 17:28:23.449
0.55,0.12,-0.24,2025-09-26 17:28:23.633
0.55,0.06,-0.18,2025-09-26 17:28:23.999
0.55,0.12,-0.24,2025-09-26 17:28:24.043
0.55,0.12,-0.24,2025-09-26 17:28:24.349
0.55,0.06,-0.24,2025-09-26 17:28:24.719
0.49,0.12,-0.24,2025-09-26 17:28:24.750
0.55,0.12,-0.24,2025-09-26 17:28:24.978
0.55,0.06,-0.24,2025-09-26 17:28:25.003
0.55,0.12,-0.24,2025-09-26 17:28:25.501
0.55,0.12,-0.24,2025-09-26 17:28:25.563
0.55,0.06,-0.24,2025-09-26 17:28:26.085
0.55,0.12,-0.24,2025-09-26 17:28:26.118
0.55,0.06,-0.24,2025-09-26 17:28:26.142
0.55,0.12,-0.24,2025-09-26 17:28:26.348
0.55,0.12,-0.24,2025-09-26 17:28:26.700
0.55,0.12,-0.24,2025-09-26 17:28:26.724
0.61,0.06,-0.24,2025-09-26 17:28:27.012
0.55,0.12,-0.24,2025-09-26 17:28:27.050
0.49,0.12,-0.24,2025-09-26 17:28:27.271
0.55,0.12,-0.24,2025-09-26 17:28:27.574
0.49,0.12,-0.24,2025-09-26 17:28:28.059
0.61,0.0,-0.18,2025-09-26 17:28:28.093
0.49,0.06,-0.24,2025-09-26 17:28:28.190
0.55,0.12,-0.24,2025-09-26 17:28:28.214
0.55,0.12,-0.24,2025-09-26 17:28:28.494
0.49,0.12,-0.24,2025-09-26 17:28:28.828
0.49,0.12,-0.24,2025-09-26 17:28:28.863
0.49,0.12,-0.24,2025-09-26 17:28:29.111
0.55,0.12,-0.24,2025-09-26 17:28:29.418
0.55,0.06,-0.24,2025-09-26 17:28:29.443
0.55,0.06,-0.24,2025-09-26 17:28:29.722
0.49,0.06,-0.18,2025-09-26 17:28:30.063
0.49,0.06,-0.24,2025-09-26 17:28:30.087
0.55,0.06,-0.18,2025-09-26 17:28:30.338
0.55,0.12,-0.24,2025-09-26 17:28:30.644
0.49,0.12,-0.24,2025-09-26 17:28:30.668
0.55,0.06,-0.24,2025-09-26 17:28:31.001
0.55,0.06,-0.24,2025-09-26 17:28:31.261
0.55,0.12,-0.24,2025-09-26 17:28:31.285
0.55,0.12,-0.24,2025-09-26 17:28:31.569
0.55,0.12,-0.24,2025-09-26 17:28:31.878
0.55,0.12,-0.18,2025-09-26 17:28:31.903
0.55,0.06,-0.24,2025-09-26 17:28:32.232
0.49,0.06,-0.24,2025-09-26 17:28:32.546
0.55,0.12,-0.18,2025-09-26 17:28:32.572
0.55,0.06,-0.24,2025-09-26 17:28:32.794
0.49,0.06,-0.24,2025-09-26 17:28:33.101
0.55,0.06,-0.24,2025-09-26 17:28:33.129
0.49,0.12,-0.24,2025-09-26 17:28:33.462
0.55,0.12,-0.24,2025-09-26 17:28:33.717
0.49,0.06,-0.24,2025-09-26 17:28:33.747
0.55,0.12,-0.18,2025-09-26 17:28:34.096
0.55,0.12,-0.18,2025-09-26 17:28:34.381
0.55,0.12,-0.24,2025-09-26 17:28:34.406
0.55,0.06,-0.18,2025-09-26 17:28:34.691
0.55,0.06,-0.24,2025-09-26 17:28:34.997
0.49,0.12,-0.24,2025-09-26 17:28:35.023
0.49,0.12,-0.24,2025-09-26 17:28:35.304
0.55,0.06,-0.24,2025-09-26 17:28:35.608
0.55,0.12,-0.18,2025-09-26 17:28:35.639
0.55,0.06,-0.24,2025-09-26 17:28:35.916
0.55,0.06,-0.24,2025-09-26 17:28:36.172
0.55,0.12,-0.24,2025-09-26 17:28:36.199
0.55,0.06,-0.24,2025-09-26 17:28:36.633
0.55,0.06,-0.24,2025-09-26 17:28:36.831
0.55,0.06,-0.31,2025-09-26 17:28:36.860
0.55,0.06,-0.24,2025-09-26 17:28:37.248
0.49,0.06,-0.24,2025-09-26 17:28:37.277
0.55,0.12,-0.31,2025-09-26 17:28:37.504
0.55,0.12,-0.24,2025-09-26 17:28:37.864
0.55,0.12,-0.24,2025-09-26 17:28:37.897
0.55,0.12,-0.24,2025-09-26 17:28:38.122
0.55,0.06,-0.24,2025-09-26 17:28:38.480
0.55,0.12,-0.24,2025-09-26 17:28:38.504
0.55,0.06,-0.24,2025-09-26 17:28:38.736
0.55,0.12,-0.24,2025-09-26 17:28:39.090
0.55,0.06,-0.18,2025-09-26 17:28:39.120
0.49,0.12,-0.24,2025-09-26 17:28:39.347
0.55,0.12,-0.24,2025-09-26 17:28:39.694
0.49,0.12,-0.24,2025-09-26 17:28:39.738
0.55,0.12,-0.24,2025-09-26 17:28:40.191
0.49,0.12,-0.24,2025-09-26 17:28:40.449
0.55,0.12,-0.24,2025-09-26 17:28:40.486
0.55,0.06,-0.24,2025-09-26 17:28:40.973
0.55,0.12,-0.24,2025-09-26 17:28:41.005
0.55,0.12,-0.24,2025-09-26 17:28:41.049
0.55,0.06,-0.24,2025-09-26 17:28:41.448
0.55,0.06,-0.24,2025-09-26 17:28:41.476
0.55,0.06,-0.18,2025-09-26 17:28:41.599
0.55,0.12,-0.24,2025-09-26 17:28:41.957
0.55,0.06,-0.24,2025-09-26 17:28:41.985
0.49,0.06,-0.24,2025-09-26 17:28:42.218
0.55,0.12,-0.24,2025-09-26 17:28:42.563
0.49,0.12,-0.24,2025-09-26 17:28:42.594
0.49,0.12,-0.24,2025-09-26 17:28:42.831
0.55,0.06,-0.24,2025-09-26 17:28:43.300
0.49,0.12,-0.24,2025-09-26 17:28:43.346
0.55,0.12,-0.24,2025-09-26 17:28:43.625
0.55,0.06,-0.24,2025-09-26 17:28:43.784
0.55,0.12,-0.24,2025-09-26 17:28:43.823
0.55,0.06,-0.24,2025-09-26 17:28:44.068
0.61,0.12,-0.24,2025-09-26 17:28:44.415
0.55,0.12,-0.24,2025-09-26 17:28:44.443
0.55,0.06,-0.24,2025-09-26 17:28:44.674
0.55,0.12,-0.24,2025-09-26 17:28:45.093
0.55,0.12,-0.18,2025-09-26 17:28:45.116
0.55,0.12,-0.24,2025-09-26 17:28:45.290
0.55,0.06,-0.24,2025-09-26 17:28:45.595
0.49,0.12,-0.24,2025-09-26 17:28:45.619
0.55,0.12,-0.24,2025-09-26 17:28:45.951
0.55,0.12,-0.18,2025-09-26 17:28:46.260
0.49,0.06,-0.24,2025-09-26 17:28:46.290
0.55,0.12,-0.24,2025-09-26 17:28:46.522
0.55,0.06,-0.24,2025-09-26 17:28:46.875
0.49,0.12,-0.24,2025-09-26 17:28:46.902
0.55,0.06,-0.24,2025-09-26 17:28:47.135
0.55,0.06,-0.24,2025-09-26 17:28:47.436
0.49,0.12,-0.24,2025-09-26 17:28:47.457
0.55,0.06,-0.18,2025-09-26 17:28:47.750
0.55,0.12,-0.24,2025-09-26 17:28:48.102
0.49,0.06,-0.24,2025-09-26 17:28:48.129
0.55,0.06,-0.24,2025-09-26 17:28:48.366
0.55,0.06,-0.24,2025-09-26 17:28:48.716
0.55,0.06,-0.24,2025-09-26 17:28:48.742
0.55,0.06,-0.18,2025-09-26 17:28:49.024
0.55,0.06,-0.24,2025-09-26 17:28:49.331
0.55,0.06,-0.24,2025-09-26 17:28:49.354
0.55,0.06,-0.24,2025-09-26 17:28:49.598
0.55,0.06,-0.24,2025-09-26 17:28:49.896
0.55,0.06,-0.24,2025-09-26 17:28:49.934
0.55,0.06,-0.18,2025-09-26 17:28:50.154
0.55,0.12,-0.24,2025-09-26 17:28:50.511
0.55,0.12,-0.24,2025-09-26 17:28:50.550
0.55,0.12,-0.24,2025-09-26 17:28:50.850
0.55,0.12,-0.24,2025-09-26 17:28:51.125
0.55,0.12,-0.24,2025-09-26 17:28:51.150
0.49,0.12,-0.24,2025-09-26 17:28:51.430
0.55,0.12,-0.24,2025-09-26 17:28:51.788
0.55,0.12,-0.24,2025-09-26 17:28:51.813
0.55,0.06,-0.18,2025-09-26 17:28:52.114
0.55,0.12,-0.24,2025-09-26 17:28:52.404
0.55,0.12,-0.24,2025-09-26 17:28:52.431
0.55,0.12,-0.24,2025-09-26 17:28:52.660
0.49,0.12,-0.24,2025-09-26 17:28:52.975
0.55,0.12,-0.24,2025-09-26 17:28:53.006
0.55,0.12,-0.24,2025-09-26 17:28:53.327
0.55,0.06,-0.24,2025-09-26 17:28:53.581
0.55,0.12,-0.18,2025-09-26 17:28:53.606
0.55,0.12,-0.24,2025-09-26 17:28:53.938
0.55,0.12,-0.24,2025-09-26 17:28:54.246
0.49,0.12,-0.24,2025-09-26 17:28:54.274
0.55,0.06,-0.24,2025-09-26 17:28:54.504
0.49,0.12,-0.24,2025-09-26 17:28:55.167
0.55,0.12,-0.24,2025-09-26 17:28:55.192
0.49,0.06,-0.24,2025-09-26 17:28:55.216
0.49,0.06,-0.24,2025-09-26 17:28:55.325
0.55,0.06,-0.18,2025-09-26 17:28:55.693
0.49,0.06,-0.24,2025-09-26 17:28:55.716
0.55,0.06,-0.24,2025-09-26 17:28:55.997
0.49,0.12,-0.24,2025-09-26 17:28:56.255
0.49,0.12,-0.24,2025-09-26 17:28:56.281
0.55,0.06,-0.24,2025-09-26 17:28:56.624
0.55,0.06,-0.18,2025-09-26 17:28:56.906
0.55,0.12,-0.18,2025-09-26 17:28:56.933
0.49,0.12,-0.24,2025-09-26 17:28:57.168
0.55,0.06,-0.24,2025-09-26 17:28:57.522
0.55,0.06,-0.24,2025-09-26 17:28:57.553
0.55,0.06,-0.24,2025-09-26 17:28:57.778
0.55,0.06,-0.24,2025-09-26 17:28:58.095
0.55,0.06,-0.24,2025-09-26 17:28:58.120
0.55,0.06,-0.24,2025-09-26 17:28:58.394
0.55,0.12,-0.24,2025-09-26 17:28:58.751
0.49,0.12,-0.24,2025-09-26 17:28:58.776
0.55,0.12,-0.24,2025-09-26 17:28:59.012
0.55,0.06,-0.24,2025-09-26 17:28:59.368
0.49,0.06,-0.24,2025-09-26 17:28:59.407
0.55,0.06,-0.24,2025-09-26 17:28:59.632
0.55,0.12,-0.24,2025-09-26 17:28:59.980
0.55,0.12,-0.24,2025-09-26 17:29:00.011
0.49,0.12,-0.24,2025-09-26 17:29:00.236
0.55,0.12,-0.24,2025-09-26 17:29:00.596
0.49,0.12,-0.24,2025-09-26 17:29:00.623
0.55,0.12,-0.24,2025-09-26 17:29:00.855
0.55,0.06,-0.24,2025-09-26 17:29:01.161
0.55,0.12,-0.24,2025-09-26 17:29:01.184
0.55,0.06,-0.24,2025-09-26 17:29:01.468
0.55,0.12,-0.24,2025-09-26 17:29:01.773
0.55,0.12,-0.24,2025-09-26 17:29:01.800
0.55,0.06,-0.24,2025-09-26 17:29:02.081
0.55,0.06,-0.24,2025-09-26 17:29:02.438
0.61,0.06,-0.24,2025-09-26 17:29:02.466
0.55,0.12,-0.24,2025-09-26 17:29:02.698
0.55,0.12,-0.24,2025-09-26 17:29:03.004
0.55,0.06,-0.24,2025-09-26 17:29:03.052
0.49,0.12,-0.24,2025-09-26 17:29:03.360
0.55,0.12,-0.18,2025-09-26 17:29:03.666
0.55,0.12,-0.24,2025-09-26 17:29:03.694
0.55,0.06,-0.24,2025-09-26 17:29:03.923
0.55,0.12,-0.24,2025-09-26 17:29:04.282
0.55,0.12,-0.24,2025-09-26 17:29:04.308
0.55,0.06,-0.24,2025-09-26 17:29:04.591
0.55,0.12,-0.24,2025-09-26 17:29:04.897
0.55,0.12,-0.24,2025-09-26 17:29:04.924
0.55,0.12,-0.24,2025-09-26 17:29:05.155
0.55,0.06,-0.24,2025-09-26 17:29:05.515
0.55,0.12,-0.24,2025-09-26 17:29:05.547
0.55,0.12,-0.24,2025-09-26 17:29:05.769
0.55,0.06,-0.18,2025-09-26 17:29:06.124
0.49,0.12,-0.18,2025-09-26 17:29:06.153
0.55,0.12,-0.24,2025-09-26 17:29:06.381
0.55,0.12,-0.24,2025-09-26 17:29:06.739
0.55,0.06,-0.24,2025-09-26 17:29:06.764
0.55,0.06,-0.24,2025-09-26 17:29:07.046
0.55,0.12,-0.24,2025-09-26 17:29:07.353
0.55,0.12,-0.24,2025-09-26 17:29:07.379
0.49,0.06,-0.24,2025-09-26 17:29:07.610
0.49,0.12,-0.24,2025-09-26 17:29:07.969
0.55,0.12,-0.24,2025-09-26 17:29:07.997
0.55,0.12,-0.24,2025-09-26 17:29:08.225
0.49,0.12,-0.24,2025-09-26 17:29:08.585
0.55,0.06,-0.24,2025-09-26 17:29:08.610
0.55,0.06,-0.24,2025-09-26 17:29:08.842
0.49,0.12,-0.24,2025-09-26 17:29:09.199
0.55,0.12,-0.24,2025-09-26 17:29:09.226
0.55,0.12,-0.24,2025-09-26 17:29:09.453
0.49,0.06,-0.24,2025-09-26 17:29:09.948
0.49,0.06,-0.24,2025-09-26 17:29:09.977
0.55,0.06,-0.24,2025-09-26 17:29:10.003
0.55,0.12,-0.24,2025-09-26 17:29:10.443
0.55,0.12,-0.24,2025-09-26 17:29:10.470
0.55,0.06,-0.24,2025-09-26 17:29:10.854
0.55,0.12,-0.24,2025-09-26 17:29:10.878
0.55,0.06,-0.18,2025-09-26 17:29:11.201
0.55,0.12,-0.24,2025-09-26 17:29:11.228
0.55,0.12,-0.24,2025-09-26 17:29:11.502
0.49,0.06,-0.24,2025-09-26 17:29:11.861
0.55,0.12,-0.24,2025-09-26 17:29:11.888
0.55,0.12,-0.24,2025-09-26 17:29:12.115
0.55,0.06,-0.24,2025-09-26 17:29:12.424
0.55,0.12,-0.24,2025-09-26 17:29:12.451
0.49,0.12,-0.24,2025-09-26 17:29:12.802
0.49,0.12,-0.24,2025-09-26 17:29:13.046
0.55,0.12,-0.24,2025-09-26 17:29:13.075
0.55,0.06,-0.18,2025-09-26 17:29:13.361
0.55,0.12,-0.24,2025-09-26 17:29:13.666
0.55,0.12,-0.24,2025-09-26 17:29:13.702
0.55,0.06,-0.24,2025-09-26 17:29:13.960
0.55,0.12,-0.24,2025-09-26 17:29:14.266
0.55,0.12,-0.24,2025-09-26 17:29:14.294
0.55,0.12,-0.18,2025-09-26 17:29:14.576
0.55,0.06,-0.24,2025-09-26 17:29:14.930
0.49,0.12,-0.24,2025-09-26 17:29:14.958
0.55,0.06,-0.24,2025-09-26 17:29:15.187
0.55,0.12,-0.24,2025-09-26 17:29:15.555
0.55,0.12,-0.24,2025-09-26 17:29:15.583
0.55,0.06,-0.24,2025-09-26 17:29:15.805
0.55,0.12,-0.24,2025-09-26 17:29:16.109
0.49,0.06,-0.24,2025-09-26 17:29:16.135
0.55,0.12,-0.24,2025-09-26 17:29:16.420
0.49,0.12,-0.24,2025-09-26 17:29:16.728
0.49,0.12,-0.24,2025-09-26 17:29:16.759
0.55,0.06,-0.24,2025-09-26 17:29:17.056
0.55,0.06,-0.24,2025-09-26 17:29:17.388
0.55,0.06,-0.24,2025-09-26 17:29:17.414
0.55,0.12,-0.31,2025-09-26 17:29:17.646
0.55,0.06,-0.24,2025-09-26 17:29:18.003
0.55,0.06,-0.24,2025-09-26 17:29:18.027
0.55,0.06,-0.24,2025-09-26 17:29:18.261
0.55,0.06,-0.24,2025-09-26 17:29:18.721
0.49,0.12,-0.24,2025-09-26 17:29:18.747
0.55,0.12,-0.24,2025-09-26 17:29:19.027
0.55,0.06,-0.24,2025-09-26 17:29:19.063
0.55,0.06,-0.24,2025-09-26 17:29:19.287
0.55,0.06,-0.24,2025-09-26 17:29:19.648
0.55,0.12,-0.24,2025-09-26 17:29:19.674
0.55,0.12,-0.24,2025-09-26 17:29:19.904
0.55,0.12,-0.31,2025-09-26 17:29:20.256
0.55,0.12,-0.24,2025-09-26 17:29:20.283
0.55,0.06,-0.24,2025-09-26 17:29:20.548
0.55,0.12,-0.24,2025-09-26 17:29:20.837
0.49,0.12,-0.18,2025-09-26 17:29:20.866
0.55,0.12,-0.24,2025-09-26 17:29:21.222
0.55,0.12,-0.24,2025-09-26 17:29:21.434
0.55,0.06,-0.24,2025-09-26 17:29:21.461
0.55,0.12,-0.24,2025-09-26 17:29:21.795
0.55,0.12,-0.24,2025-09-26 17:29:22.052
0.55,0.12,-0.24,2025-09-26 17:29:22.084
0.49,0.12,-0.24,2025-09-26 17:29:22.358
0.49,0.06,-0.24,2025-09-26 17:29:22.714
0.55,0.12,-0.18,2025-09-26 17:29:22.740
0.49,0.12,-0.24,2025-09-26 17:29:22.974
0.55,0.12,-0.24,2025-09-26 17:29:23.330
0.55,0.06,-0.24,2025-09-26 17:29:23.357
0.55,0.12,-0.24,2025-09-26 17:29:23.597
0.55,0.12,-0.24,2025-09-26 17:29:23.944
0.55,0.12,-0.18,2025-09-26 17:29:23.975
0.55,0.06,-0.24,2025-09-26 17:29:24.198
0.55,0.12,-0.24,2025-09-26 17:29:24.648
0.55,0.12,-0.18,2025-09-26 17:29:24.780
0.55,0.06,-0.24,2025-09-26 17:29:24.911
0.55,0.06,-0.24,2025-09-26 17:29:24.938
0.49,0.12,-0.24,2025-09-26 17:29:25.294
0.49,0.12,-0.24,2025-09-26 17:29:25.322
0.55,0.12,-0.24,2025-09-26 17:29:25.528
0.55,0.12,-0.24,2025-09-26 17:29:26.094
0.55,0.12,-0.18,2025-09-26 17:29:26.121
0.61,0.12,-0.24,2025-09-26 17:29:26.350
0.55,0.06,-0.18,2025-09-26 17:29:26.374
0.55,0.06,-0.24,2025-09-26 17:29:26.707
0.55,0.06,-0.24,2025-09-26 17:29:27.014
0.55,0.06,-0.24,2025-09-26 17:29:27.052
0.55,0.12,-0.24,2025-09-26 17:29:27.269
0.55,0.12,-0.24,2025-09-26 17:29:27.628
0.55,0.06,-0.24,2025-09-26 17:29:27.655
0.49,0.12,-0.24,2025-09-26 17:29:27.884
0.55,0.06,-0.24,2025-09-26 17:29:28.267
0.55,0.12,-0.24,2025-09-26 17:29:28.294
0.55,0.06,-0.24,2025-09-26 17:29:28.653
0.49,0.12,-0.24,2025-09-26 17:29:28.681
0.55,0.12,-0.24,2025-09-26 17:29:28.911
0.49,0.12,-0.24,2025-09-26 17:29:28.938
0.55,0.06,-0.24,2025-09-26 17:29:29.372
0.55,0.06,-0.24,2025-09-26 17:29:29.400
0.49,0.06,-0.24,2025-09-26 17:29:29.634
0.55,0.12,-0.24,2025-09-26 17:29:30.086
0.49,0.12,-0.24,2025-09-26 17:29:30.112
0.55,0.06,-0.24,2025-09-26 17:29:30.342
0.49,0.12,-0.24,2025-09-26 17:29:30.367
0.49,0.12,-0.24,2025-09-26 17:29:30.654
0.55,0.06,-0.24,2025-09-26 17:29:30.957
0.55,0.06,-0.24,2025-09-26 17:29:30.983
0.55,0.12,-0.24,2025-09-26 17:29:31.367
0.55,0.12,-0.24,2025-09-26 17:29:31.392
0.49,0.12,-0.24,2025-09-26 17:29:31.676
0.55,0.12,-0.24,2025-09-26 17:29:31.983
0.55,0.06,-0.24,2025-09-26 17:29:32.093
0.49,0.06,-0.24,2025-09-26 17:29:32.392
0.55,0.12,-0.24,2025-09-26 17:29:32.416
0.55,0.12,-0.24,2025-09-26 17:29:32.749
0.55,0.12,-0.24,2025-09-26 17:29:33.005
0.55,0.06,-0.24,2025-09-26 17:29:33.088
0.55,0.12,-0.24,2025-09-26 17:29:33.472
0.55,0.06,-0.24,2025-09-26 17:29:33.497
0.55,0.06,-0.24,2025-09-26 17:29:33.723
0.55,0.12,-0.24,2025-09-26 17:29:34.194
0.55,0.06,-0.18,2025-09-26 17:29:34.218
0.55,0.06,-0.18,2025-09-26 17:29:34.438
0.55,0.12,-0.24,2025-09-26 17:29:34.462
0.55,0.12,-0.24,2025-09-26 17:29:34.796
0.55,0.06,-0.24,2025-09-26 17:29:35.117
0.55,0.12,-0.24,2025-09-26 17:29:35.144
0.55,0.12,-0.24,2025-09-26 17:29:35.513
0.55,0.12,-0.24,2025-09-26 17:29:35.546
0.55,0.12,-0.24,2025-09-26 17:29:35.771
0.55,0.12,-0.24,2025-09-26 17:29:36.230
0.55,0.12,-0.24,2025-09-26 17:29:36.258
0.55,0.12,-0.24,2025-09-26 17:29:36.486
0.55,0.12,-0.18,2025-09-26 17:29:36.510
0.49,0.06,-0.24,2025-09-26 17:29:36.845
0.55,0.12,-0.18,2025-09-26 17:29:37.154
0.55,0.06,-0.24,2025-09-26 17:29:37.184
0.49,0.12,-0.24,2025-09-26 17:29:37.417
0.55,0.06,-0.24,2025-09-26 17:29:37.732
0.55,0.06,-0.24,2025-09-26 17:29:37.760
0.55,0.06,-0.24,2025-09-26 17:29:38.081
0.55,0.06,-0.24,2025-09-26 17:29:38.384
0.49,0.12,-0.24,2025-09-26 17:29:38.431
0.55,0.12,-0.24,2025-09-26 17:29:38.639
0.55,0.12,-0.18,2025-09-26 17:29:38.995
0.55,0.06,-0.24,2025-09-26 17:29:39.019
0.49,0.06,-0.18,2025-09-26 17:29:39.303
